antecedents_str,consequents_str,support,confidence,lift,leverage,conviction
"Al_=Low chemistry value, cast_in_row=Low, Ca_=Low chemistry value, Zn_=Low chemistry value",Mg_=Low chemistry value,0.03854389721627409,0.9881305637982196,2.4252710244132722,0.02265128281224115,49.92393946408951
"cast_in_row=Low, Mg_=Low chemistry value, Ca_=Low chemistry value, Zn_=Low chemistry value",Al_=Low chemistry value,0.03854389721627409,0.5726569217540843,1.5340990621688098,0.013419119966372621,1.466537170822842
"Al_=Low chemistry value, cast_in_row=Low, Ca_=Low chemistry value","Mg_=Low chemistry value, Zn_=Low chemistry value",0.03854389721627409,0.6673346693386774,1.7944095473860886,0.017063908284861592,1.8880941905244684
"cast_in_row=Low, Mg_=Low chemistry value, Ca_=Low chemistry value","Al_=Low chemistry value, Zn_=Low chemistry value",0.03854389721627409,0.5383993532740501,2.169543476031323,0.020777995015143175,1.6287617791009787
"cast_in_row=Low, Ca_=Low chemistry value, Zn_=Low chemistry value","Al_=Low chemistry value, Mg_=Low chemistry value",0.03854389721627409,0.5563909774436091,2.1864634294401,0.020915476499379575,1.680599846389416
"Nb_=Low chemistry value, Al_=Low chemistry value, cast_in_row=Low",Mg_=Low chemistry value,0.04855605069737832,0.6409472880061116,1.573143208729773,0.01769042420645975,1.6503677443902514
"Nb_=Low chemistry value, Mg_=Low chemistry value, cast_in_row=Low",Al_=Low chemistry value,0.04855605069737832,0.7451154529307282,1.9961007614248145,0.024230599980792716,2.4588172023279347
"Al_=Low chemistry value, Mg_=Low chemistry value, cast_in_row=Low",Nb_=Low chemistry value,0.04855605069737832,0.5615796519410977,1.0901623195023287,0.004015847987432618,1.1059386830150353
"Nb_=Low chemistry value, Al_=Low chemistry value, cast_in_row=Low",Zn_=Low chemistry value,0.043694658255686095,0.5767761650114591,1.1277713426765872,0.00495040523008277,1.154400815831408
"Nb_=Low chemistry value, cast_in_row=Low, Zn_=Low chemistry value",Al_=Low chemistry value,0.043694658255686095,0.6669611307420494,1.786731996603391,0.0192395870201844,1.8818058995272313
"Al_=Low chemistry value, cast_in_row=Low, Zn_=Low chemistry value",Nb_=Low chemistry value,0.043694658255686095,0.5287114845938375,1.0263572342767016,0.001122095022886585,1.0288093312042457
"Nb_=Low chemistry value, Al_=Low chemistry value, Mg_=Low chemistry value, cast_in_row=Low",Zn_=Low chemistry value,0.04218994154754326,0.8688915375446962,1.69894499006844,0.01735691764496023,3.7264561817024373
"Nb_=Low chemistry value, Al_=Low chemistry value, cast_in_row=Low, Zn_=Low chemistry value",Mg_=Low chemistry value,0.04218994154754326,0.9655629139072848,2.3698809075857916,0.024387383869435147,17.207292533845
"Nb_=Low chemistry value, Mg_=Low chemistry value, cast_in_row=Low, Zn_=Low chemistry value",Al_=Low chemistry value,0.04218994154754326,0.759375,2.034300872093023,0.02145065852096939,2.6045278293672296
"Al_=Low chemistry value, Mg_=Low chemistry value, cast_in_row=Low, Zn_=Low chemistry value",Nb_=Low chemistry value,0.04218994154754326,0.5267341040462428,1.0225186590062947,0.0009291379661745536,1.024510801400809
"Nb_=Low chemistry value, Al_=Low chemistry value, cast_in_row=Low","Mg_=Low chemistry value, Zn_=Low chemistry value",0.04218994154754326,0.5569136745607334,1.4974963247331017,0.0140162887306906,1.4175645740993152
"Nb_=Low chemistry value, Mg_=Low chemistry value, cast_in_row=Low","Al_=Low chemistry value, Zn_=Low chemistry value",0.04218994154754326,0.6474245115452931,2.6088731658094964,0.026018231055648836,2.1324156534270937
"Nb_=Low chemistry value, cast_in_row=Low, Zn_=Low chemistry value","Al_=Low chemistry value, Mg_=Low chemistry value",0.04218994154754326,0.6439929328621908,2.530715007260813,0.02551878678436482,2.094141729148982
"Al_=Low chemistry value, cast_in_row=Low, Zn_=Low chemistry value","Nb_=Low chemistry value, Mg_=Low chemistry value",0.04218994154754326,0.5105042016806723,3.0692422062770834,0.028443896526639343,1.7031217283030062
"Al_=Low chemistry value, As_=Medium chemistry value, cast_in_row=Low",Mg_=Low chemistry value,0.03570808495862029,0.7570552147239263,1.858118899888455,0.016490754484900935,2.4391098320434508
"Mg_=Low chemistry value, As_=Medium chemistry value, cast_in_row=Low",Al_=Low chemistry value,0.03570808495862029,0.6556854410201912,1.7565253853314549,0.015379266908614023,1.8201801015862396
"Al_=Low chemistry value, As_=Medium chemistry value, cast_in_row=Low",Zn_=Low chemistry value,0.03501360032409283,0.7423312883435582,1.4514815357347903,0.010890937057578917,1.8961166734186001
"cast_in_row=Low, As_=Medium chemistry value, Zn_=Low chemistry value",Al_=Low chemistry value,0.03501360032409283,0.5162116040955631,1.3828868693282534,0.009694392295817228,1.2954310484645957
"Al_=Low chemistry value, Mg_=Low chemistry value, As_=Medium chemistry value, cast_in_row=Low",Zn_=Low chemistry value,0.03478210544591701,0.974068071312804,1.904596831980756,0.01651991742697335,18.84047832629214
"Al_=Low chemistry value, As_=Medium chemistry value, cast_in_row=Low, Zn_=Low chemistry value",Mg_=Low chemistry value,0.03478210544591701,0.9933884297520662,2.438175948534936,0.020516479756837,89.62606342959782
"cast_in_row=Low, Mg_=Low chemistry value, As_=Medium chemistry value, Zn_=Low chemistry value",Al_=Low chemistry value,0.03478210544591701,0.6790960451977401,1.819240397670039,0.015663078905794225,1.9529659873704872
"Al_=Low chemistry value, As_=Medium chemistry value, cast_in_row=Low","Mg_=Low chemistry value, Zn_=Low chemistry value",0.03478210544591701,0.7374233128834357,1.9828723036590234,0.01724083191976352,2.3920763305681962
"Mg_=Low chemistry value, As_=Medium chemistry value, cast_in_row=Low","Al_=Low chemistry value, Zn_=Low chemistry value",0.03478210544591701,0.638682252922423,2.5736452071470493,0.02126738113608339,2.0808208195599556
"cast_in_row=Low, As_=Medium chemistry value, Zn_=Low chemistry value","Al_=Low chemistry value, Mg_=Low chemistry value",0.03478210544591701,0.5127986348122867,2.0151575189723676,0.017521863941990217,1.5302281734739913
"Al_=Low chemistry value, Mo_=Medium chemistry value",Ca_=Low chemistry value,0.0483245558192025,0.5390574564234991,1.2487429668241912,0.009625994863858955,1.2329517720624914
"Al_=Low chemistry value, Mo_=Medium chemistry value",Zn_=Low chemistry value,0.045662364720180565,0.5093608779857973,0.9959541259156491,-0.0001854946661139778,0.9957826811371272
"Al_=Low chemistry value, Mo_=Medium chemistry value",Nb_=Low chemistry value,0.06360321777880665,0.7094899935442222,1.377292169245098,0.017423315504572448,1.6690165968966832
"Nb_=Low chemistry value, Al_=Low chemistry value, Mo_=Medium chemistry value",Ca_=Low chemistry value,0.032698651542334624,0.5141037306642402,1.1909369033580113,0.005242409779957241,1.1696322070934104
"Al_=Low chemistry value, Mo_=Medium chemistry value, Ca_=Low chemistry value",Nb_=Low chemistry value,0.032698651542334624,0.6766467065868262,1.3135353828911103,0.0078050308845001755,1.4994930690862165
