antecedents_str,consequents_str,support,confidence,lift,leverage,conviction
"Al_=Low chemistry value, Ca_=Low chemistry value",Zn_=Low chemistry value,0.14092250708953064,0.6884365281311846,1.3461010263187436,0.03623310834884387,1.5681233023227528
"Ca_=Low chemistry value, Zn_=Low chemistry value",Al_=Low chemistry value,0.14092250708953064,0.6790295593976575,1.8190622878809495,0.06345264361734948,1.952561450099202
"Al_=Low chemistry value, Mg_=Low chemistry value, Zn_=Low chemistry value",Ca_=Low chemistry value,0.14011227501591528,0.5913531998045921,1.3698876443790786,0.037832153291463055,1.3907362682146982
"Al_=Low chemistry value, Mg_=Low chemistry value, Ca_=Low chemistry value",Zn_=Low chemistry value,0.14011227501591528,0.9074212893553224,1.7742822743884368,0.061143850972897956,5.277346562593945
"Al_=Low chemistry value, Ca_=Low chemistry value, Zn_=Low chemistry value",Mg_=Low chemistry value,0.14011227501591528,0.9942505133470226,2.4402918494493187,0.08269607906069243,103.06468214926545
"Mg_=Low chemistry value, Ca_=Low chemistry value, Zn_=Low chemistry value",Al_=Low chemistry value,0.14011227501591528,0.6944922547332186,1.8604855301605092,0.06480275352566892,2.0513866461690453
"Al_=Low chemistry value, Mg_=Low chemistry value","Ca_=Low chemistry value, Zn_=Low chemistry value",0.14011227501591528,0.5506026836479417,2.6530573816934706,0.08730064870782528,1.7633946908008666
"Al_=Low chemistry value, Zn_=Low chemistry value","Mg_=Low chemistry value, Ca_=Low chemistry value",0.14011227501591528,0.5645988805970149,2.5267298777093554,0.08466025529193269,1.7835268083499223
"Al_=Low chemistry value, Ca_=Low chemistry value","Mg_=Low chemistry value, Zn_=Low chemistry value",0.14011227501591528,0.6844783715012723,1.8405075912185627,0.06398530021590927,1.9906827978769683
"Mg_=Low chemistry value, Ca_=Low chemistry value","Al_=Low chemistry value, Zn_=Low chemistry value",0.14011227501591528,0.6270396270396271,2.526729877709356,0.08466025529193269,2.0158642716592396
"Ca_=Low chemistry value, Zn_=Low chemistry value","Al_=Low chemistry value, Mg_=Low chemistry value",0.14011227501591528,0.6751254880089236,2.6530573816934706,0.08730064870782528,2.294822239504303
"Nb_=Low chemistry value, Al_=Low chemistry value, Zn_=Low chemistry value",Ca_=Low chemistry value,0.06967995833092193,0.5406376290974405,1.252403484806901,0.014042969791509353,1.2371930352174878
"Nb_=Low chemistry value, Al_=Low chemistry value, Ca_=Low chemistry value",Zn_=Low chemistry value,0.06967995833092193,0.5788461538461539,1.1318187951010177,0.008115369871598083,1.1600747443051864
"Nb_=Low chemistry value, Ca_=Low chemistry value, Zn_=Low chemistry value",Al_=Low chemistry value,0.06967995833092193,0.8431372549019609,2.2586928104575166,0.0388302748288933,3.995304994501999
"Nb_=Low chemistry value, Al_=Low chemistry value, Mg_=Low chemistry value, Zn_=Low chemistry value",Ca_=Low chemistry value,0.06886972625730656,0.5743243243243243,1.3304397372301917,0.01710509210658232,1.3351007783555964
"Nb_=Low chemistry value, Al_=Low chemistry value, Mg_=Low chemistry value, Ca_=Low chemistry value",Zn_=Low chemistry value,0.06886972625730656,0.8616944243301956,1.6848724632795575,0.02799439132349587,3.5325397260664166
"Nb_=Low chemistry value, Al_=Low chemistry value, Ca_=Low chemistry value, Zn_=Low chemistry value",Mg_=Low chemistry value,0.06886972625730656,0.9883720930232558,2.425863834566596,0.04047995215870766,50.960935239307744
"Nb_=Low chemistry value, Mg_=Low chemistry value, Ca_=Low chemistry value, Zn_=Low chemistry value",Al_=Low chemistry value,0.06886972625730656,0.8518253400143164,2.2819674496290503,0.038689748769677706,4.2295660337742085
"Nb_=Low chemistry value, Al_=Low chemistry value, Mg_=Low chemistry value","Ca_=Low chemistry value, Zn_=Low chemistry value",0.06886972625730656,0.513152220784821,2.4726037989238487,0.041016607901959566,1.627746650077909
"Nb_=Low chemistry value, Al_=Low chemistry value, Zn_=Low chemistry value","Mg_=Low chemistry value, Ca_=Low chemistry value",0.06886972625730656,0.5343511450381679,2.3913632310578876,0.0400703680657699,1.667672024887597
"Nb_=Low chemistry value, Al_=Low chemistry value, Ca_=Low chemistry value","Mg_=Low chemistry value, Zn_=Low chemistry value",0.06886972625730656,0.5721153846153847,1.5383725071225072,0.02410181345436268,1.4679272299752055
"Nb_=Low chemistry value, Mg_=Low chemistry value, Ca_=Low chemistry value","Al_=Low chemistry value, Zn_=Low chemistry value",0.06886972625730656,0.7247259439707673,2.920368373570636,0.04528717863058307,2.731232653889036
"Nb_=Low chemistry value, Ca_=Low chemistry value, Zn_=Low chemistry value","Al_=Low chemistry value, Mg_=Low chemistry value",0.06886972625730656,0.8333333333333334,3.2747706769767264,0.0478393296125903,4.473175530991378
"Nb_=Low chemistry value, Al_=Low chemistry value",Zn_=Low chemistry value,0.12888477342438798,0.5735256245171259,1.1214155557351384,0.013954342180371379,1.1456021005643944
"Nb_=Low chemistry value, Zn_=Low chemistry value",Al_=Low chemistry value,0.12888477342438798,0.699215070643642,1.8731375512637969,0.06007788129976528,2.08359677555182
"Al_=Low chemistry value, Zn_=Low chemistry value",Nb_=Low chemistry value,0.12888477342438798,0.519356343283582,1.0081966358383345,0.001047832848586644,1.0087848150367436
"Nb_=Low chemistry value, Al_=Low chemistry value, Mg_=Low chemistry value",Zn_=Low chemistry value,0.11991434689507495,0.8934885726606296,1.7470396115200881,0.0512757504348961,4.58701899499826
"Nb_=Low chemistry value, Al_=Low chemistry value, Zn_=Low chemistry value",Mg_=Low chemistry value,0.11991434689507495,0.9303996407723396,2.2835760501285876,0.0674026966313044,8.513878678014912
"Nb_=Low chemistry value, Mg_=Low chemistry value, Zn_=Low chemistry value",Al_=Low chemistry value,0.11991434689507495,0.8301282051282052,2.223842675412443,0.06599221102598288,3.68933824131594
"Al_=Low chemistry value, Mg_=Low chemistry value, Zn_=Low chemistry value",Nb_=Low chemistry value,0.11991434689507495,0.5061064973131413,0.982475470966607,-0.002138926126690588,0.9817218078421927
"Nb_=Low chemistry value, Al_=Low chemistry value","Mg_=Low chemistry value, Zn_=Low chemistry value",0.11991434689507495,0.5336080350244656,1.4348293241810988,0.03634040198457923,1.3467287718893124
"Nb_=Low chemistry value, Mg_=Low chemistry value","Al_=Low chemistry value, Zn_=Low chemistry value",0.11991434689507495,0.7209464161447461,2.905138321960137,0.07863770750457355,2.694240583505644
"Nb_=Low chemistry value, Zn_=Low chemistry value","Al_=Low chemistry value, Mg_=Low chemistry value",0.11991434689507495,0.6505494505494506,2.5564803174991937,0.0730083151629872,2.133432774214965
"Al_=Low chemistry value, workpiece_weight_tonn=Medium",Zn_=Low chemistry value,0.08189131315469646,0.6091261300043048,1.1910252801113932,0.013134323255172761,1.2499426999186454
"Nb_=Low chemistry value, workpiece_weight_tonn=Medium, Zn_=Low chemistry value",Al_=Low chemistry value,0.039643497887609236,0.6523809523809524,1.7476729420450352,0.016959907077294063,1.8028773544892167
"Nb_=Low chemistry value, workpiece_weight_tonn=Medium, Al_=Low chemistry value",Zn_=Low chemistry value,0.039643497887609236,0.5010972933430871,0.9797963258657011,-0.0008174600084944611,0.9792890154152847
"Nb_=Low chemistry value, workpiece_weight_tonn=Medium, Mg_=Low chemistry value, Al_=Low chemistry value",Zn_=Low chemistry value,0.0358238323977082,0.917037037037037,1.7930839609554103,0.015844939508264162,5.889012674344576
"Nb_=Low chemistry value, workpiece_weight_tonn=Medium, Zn_=Low chemistry value, Al_=Low chemistry value",Mg_=Low chemistry value,0.0358238323977082,0.9036496350364963,2.217920744857332,0.019671842981146534,6.150148104109558
"Nb_=Low chemistry value, workpiece_weight_tonn=Medium, Mg_=Low chemistry value, Zn_=Low chemistry value",Al_=Low chemistry value,0.0358238323977082,0.7987096774193548,2.139675118779695,0.019081182037713668,3.1134855412157334
"Nb_=Low chemistry value, workpiece_weight_tonn=Medium, Mg_=Low chemistry value","Al_=Low chemistry value, Zn_=Low chemistry value",0.0358238323977082,0.7180974477958236,2.893658069138068,0.023443712998051897,2.6670120036762905
"Nb_=Low chemistry value, workpiece_weight_tonn=Medium, Zn_=Low chemistry value","Al_=Low chemistry value, Mg_=Low chemistry value",0.0358238323977082,0.5895238095238095,2.316666341769821,0.020360305453063887,1.8162545659477745
"Al_=Low chemistry value, workpiece_weight_tonn=Medium, Ca_=Low chemistry value",Zn_=Low chemistry value,0.0460096070374443,0.62109375,1.2144255863132285,0.008123706447091164,1.2894216983490476
"Al_=Low chemistry value, workpiece_weight_tonn=Medium, Zn_=Low chemistry value",Ca_=Low chemistry value,0.0460096070374443,0.5618374558303887,1.3015135271877312,0.010658758908450673,1.2970527341598694
"workpiece_weight_tonn=Medium, Zn_=Low chemistry value, Ca_=Low chemistry value",Al_=Low chemistry value,0.0460096070374443,0.7072953736654805,1.894783994041215,0.021727363160497393,2.141115829939922
"Al_=Low chemistry value, workpiece_weight_tonn=Medium, Mg_=Low chemistry value, Zn_=Low chemistry value",Ca_=Low chemistry value,0.04543086984200474,0.5906696764484575,1.368304241768722,0.012228553825444653,1.3884139366725332
"Al_=Low chemistry value, workpiece_weight_tonn=Medium, Mg_=Low chemistry value, Ca_=Low chemistry value",Zn_=Low chemistry value,0.04543086984200474,0.8930602957906711,1.746202201082608,0.019413911545973175,4.568648697902875
"Al_=Low chemistry value, workpiece_weight_tonn=Medium, Ca_=Low chemistry value, Zn_=Low chemistry value",Mg_=Low chemistry value,0.04543086984200474,0.9874213836477986,2.4235304102344193,0.0266851303001558,47.109236645638816
"workpiece_weight_tonn=Medium, Mg_=Low chemistry value, Ca_=Low chemistry value, Zn_=Low chemistry value",Al_=Low chemistry value,0.04543086984200474,0.7302325581395348,1.9562307553632592,0.02220719353620588,2.3231658521106935
"Al_=Low chemistry value, workpiece_weight_tonn=Medium, Mg_=Low chemistry value","Ca_=Low chemistry value, Zn_=Low chemistry value",0.04543086984200474,0.5516514406184118,2.658110775919001,0.028339456551940593,1.7675195450799082
"Al_=Low chemistry value, workpiece_weight_tonn=Medium, Zn_=Low chemistry value","Mg_=Low chemistry value, Ca_=Low chemistry value",0.04543086984200474,0.5547703180212014,2.4827444509423304,0.027132220609393885,1.7441549839836776
"Al_=Low chemistry value, workpiece_weight_tonn=Medium, Ca_=Low chemistry value","Mg_=Low chemistry value, Zn_=Low chemistry value",0.04543086984200474,0.61328125,1.6490642263849984,0.017881385040193126,1.6241867719383778
"workpiece_weight_tonn=Medium, Mg_=Low chemistry value, Ca_=Low chemistry value","Al_=Low chemistry value, Zn_=Low chemistry value",0.04543086984200474,0.64822460776218,2.6120972475566018,0.028038381915109403,2.1372657303079237
"workpiece_weight_tonn=Medium, Ca_=Low chemistry value, Zn_=Low chemistry value","Al_=Low chemistry value, Mg_=Low chemistry value",0.04543086984200474,0.6983985765124555,2.744514215046331,0.028877532426975973,2.47190230916141
"Al_=Low chemistry value, workpiece_weight_tonn=Medium, Mg_=Low chemistry value",Zn_=Low chemistry value,0.07691417327391631,0.9339423752635277,1.826138995380615,0.034795707226984655,7.396117289096466
"Al_=Low chemistry value, workpiece_weight_tonn=Medium, Zn_=Low chemistry value",Mg_=Low chemistry value,0.07691417327391631,0.9392226148409892,2.305231187761002,0.043549114844084545,9.749827388266683
"workpiece_weight_tonn=Medium, Mg_=Low chemistry value, Zn_=Low chemistry value",Al_=Low chemistry value,0.07691417327391631,0.6486090775988287,1.737568411136459,0.0326487660640727,1.7835250400293226
"Al_=Low chemistry value, workpiece_weight_tonn=Medium","Mg_=Low chemistry value, Zn_=Low chemistry value",0.07691417327391631,0.5721050365906156,1.5383446821116165,0.026916162965628508,1.4678917302646832
"workpiece_weight_tonn=Medium, Mg_=Low chemistry value","Al_=Low chemistry value, Zn_=Low chemistry value",0.07691417327391631,0.5885739592559787,2.3717279482238935,0.04448457976530386,1.8273940298866362
cast_in_row=Low,Zn_=Low chemistry value,0.18617975577290352,0.5379598662207358,1.0518737725956877,0.009181563952347455,1.0574188358786145
"Mg_=Low chemistry value, cast_in_row=Low",Zn_=Low chemistry value,0.14676775276347012,0.9269005847953217,1.8123701714018743,0.06578664025159028,6.683636784536144
"cast_in_row=Low, Zn_=Low chemistry value",Mg_=Low chemistry value,0.14676775276347012,0.7883120920111907,1.9348358860598527,0.07091235137211409,2.7992577376780625
"Nb_=Low chemistry value, Mg_=Low chemistry value, cast_in_row=Low",Zn_=Low chemistry value,0.05555877076219689,0.8525754884547071,1.6670421936187487,0.02223101758662062,3.3140346558989044
"Nb_=Low chemistry value, cast_in_row=Low, Zn_=Low chemistry value",Mg_=Low chemistry value,0.05555877076219689,0.8480565371024735,2.081472855766142,0.028866724018331475,3.8999309553066848
"cast_in_row=Low, Ca_=Low chemistry value",Zn_=Low chemistry value,0.06927484229411424,0.5478260869565217,1.0711652095192643,0.004602426051987976,1.0804912143241905
"cast_in_row=Low, Mg_=Low chemistry value, Ca_=Low chemistry value",Zn_=Low chemistry value,0.06730713582961977,0.9401778496362166,1.8383312282295108,0.030693964712223805,8.167040760304257
"cast_in_row=Low, Zn_=Low chemistry value, Ca_=Low chemistry value",Mg_=Low chemistry value,0.06730713582961977,0.9715956558061821,2.3846876898686107,0.039082418557175515,20.861915007336346
"cast_in_row=Low, Ca_=Low chemistry value","Mg_=Low chemistry value, Zn_=Low chemistry value",0.06730713582961977,0.5322654462242562,1.4312192102877253,0.020279304351527278,1.3428631114383949
"Nb_=Low chemistry value, Mg_=Low chemistry value, cast_in_row=Low, Zn_=Low chemistry value",Ca_=Low chemistry value,0.031541177151455525,0.5677083333333334,1.3151135931983735,0.0075575628731276955,1.3146677804452371
"Nb_=Low chemistry value, Mg_=Low chemistry value, cast_in_row=Low, Ca_=Low chemistry value",Zn_=Low chemistry value,0.031541177151455525,0.8804523424878837,1.7215498501582145,0.013219792412839437,4.08682152839801
"Nb_=Low chemistry value, cast_in_row=Low, Ca_=Low chemistry value, Zn_=Low chemistry value",Mg_=Low chemistry value,0.031541177151455525,0.9802158273381296,2.405845068263571,0.018430949245458027,29.951670182933753
"Al_=Low chemistry value, cast_in_row=Low",Zn_=Low chemistry value,0.08264367150876786,0.6865384615384615,1.3423897337244626,0.021079083049444017,1.5586280306922442
"Al_=Low chemistry value, Mg_=Low chemistry value, cast_in_row=Low",Zn_=Low chemistry value,0.08009722784883384,0.926372155287818,1.8113369323546686,0.03587727825353104,6.63566809947967
"Al_=Low chemistry value, cast_in_row=Low, Zn_=Low chemistry value",Mg_=Low chemistry value,0.08009722784883384,0.969187675070028,2.378777533740769,0.04642563531328631,19.231558013142596
"cast_in_row=Low, Mg_=Low chemistry value, Zn_=Low chemistry value",Al_=Low chemistry value,0.08009722784883384,0.5457413249211356,1.4619944733817523,0.02531095518696786,1.3796423564892513
"Al_=Low chemistry value, cast_in_row=Low","Mg_=Low chemistry value, Zn_=Low chemistry value",0.08009722784883384,0.6653846153846155,1.7891660082836556,0.035329315045889965,1.8770908544223175
"Mg_=Low chemistry value, cast_in_row=Low","Al_=Low chemistry value, Zn_=Low chemistry value",0.08009722784883384,0.5058479532163742,2.0383737834948064,0.040802556529275086,1.5214699513826508
"Al_=Low chemistry value, cast_in_row=Low, Ca_=Low chemistry value",Zn_=Low chemistry value,0.03900688697262573,0.6753507014028055,1.3205142887336285,0.009467723856084763,1.5049160509545942
"cast_in_row=Low, Zn_=Low chemistry value, Ca_=Low chemistry value",Al_=Low chemistry value,0.03900688697262573,0.5630743525480367,1.5084281763841128,0.013147593448866433,1.4343733598527018
"Al_=Low chemistry value, Mg_=Low chemistry value, cast_in_row=Low, Ca_=Low chemistry value",Zn_=Low chemistry value,0.03854389721627409,0.9098360655737705,1.779003890126647,0.016877897816165888,5.418684793417128
"Al_=Low chemistry value, cast_in_row=Low, Ca_=Low chemistry value, Zn_=Low chemistry value",Mg_=Low chemistry value,0.03854389721627409,0.9881305637982196,2.4252710244132722,0.02265128281224115,49.92393946408951
"cast_in_row=Low, Mg_=Low chemistry value, Ca_=Low chemistry value, Zn_=Low chemistry value",Al_=Low chemistry value,0.03854389721627409,0.5726569217540843,1.5340990621688098,0.013419119966372621,1.466537170822842
"Al_=Low chemistry value, cast_in_row=Low, Ca_=Low chemistry value","Mg_=Low chemistry value, Zn_=Low chemistry value",0.03854389721627409,0.6673346693386774,1.7944095473860886,0.017063908284861592,1.8880941905244684
"cast_in_row=Low, Mg_=Low chemistry value, Ca_=Low chemistry value","Al_=Low chemistry value, Zn_=Low chemistry value",0.03854389721627409,0.5383993532740501,2.169543476031323,0.020777995015143175,1.6287617791009787
"cast_in_row=Low, Ca_=Low chemistry value, Zn_=Low chemistry value","Al_=Low chemistry value, Mg_=Low chemistry value",0.03854389721627409,0.5563909774436091,2.1864634294401,0.020915476499379575,1.680599846389416
"Nb_=Low chemistry value, Al_=Low chemistry value, cast_in_row=Low",Zn_=Low chemistry value,0.043694658255686095,0.5767761650114591,1.1277713426765872,0.00495040523008277,1.154400815831408
"Nb_=Low chemistry value, cast_in_row=Low, Zn_=Low chemistry value",Al_=Low chemistry value,0.043694658255686095,0.6669611307420494,1.786731996603391,0.0192395870201844,1.8818058995272313
"Al_=Low chemistry value, cast_in_row=Low, Zn_=Low chemistry value",Nb_=Low chemistry value,0.043694658255686095,0.5287114845938375,1.0263572342767016,0.001122095022886585,1.0288093312042457
"Nb_=Low chemistry value, Al_=Low chemistry value, Mg_=Low chemistry value, cast_in_row=Low",Zn_=Low chemistry value,0.04218994154754326,0.8688915375446962,1.69894499006844,0.01735691764496023,3.7264561817024373
"Nb_=Low chemistry value, Al_=Low chemistry value, cast_in_row=Low, Zn_=Low chemistry value",Mg_=Low chemistry value,0.04218994154754326,0.9655629139072848,2.3698809075857916,0.024387383869435147,17.207292533845
"Nb_=Low chemistry value, Mg_=Low chemistry value, cast_in_row=Low, Zn_=Low chemistry value",Al_=Low chemistry value,0.04218994154754326,0.759375,2.034300872093023,0.02145065852096939,2.6045278293672296
"Al_=Low chemistry value, Mg_=Low chemistry value, cast_in_row=Low, Zn_=Low chemistry value",Nb_=Low chemistry value,0.04218994154754326,0.5267341040462428,1.0225186590062947,0.0009291379661745536,1.024510801400809
"Nb_=Low chemistry value, Al_=Low chemistry value, cast_in_row=Low","Mg_=Low chemistry value, Zn_=Low chemistry value",0.04218994154754326,0.5569136745607334,1.4974963247331017,0.0140162887306906,1.4175645740993152
"Nb_=Low chemistry value, Mg_=Low chemistry value, cast_in_row=Low","Al_=Low chemistry value, Zn_=Low chemistry value",0.04218994154754326,0.6474245115452931,2.6088731658094964,0.026018231055648836,2.1324156534270937
"Nb_=Low chemistry value, cast_in_row=Low, Zn_=Low chemistry value","Al_=Low chemistry value, Mg_=Low chemistry value",0.04218994154754326,0.6439929328621908,2.530715007260813,0.02551878678436482,2.094141729148982
"Al_=Low chemistry value, cast_in_row=Low, Zn_=Low chemistry value","Nb_=Low chemistry value, Mg_=Low chemistry value",0.04218994154754326,0.5105042016806723,3.0692422062770834,0.028443896526639343,1.7031217283030062
"Al_=Low chemistry value, As_=Medium chemistry value, cast_in_row=Low",Zn_=Low chemistry value,0.03501360032409283,0.7423312883435582,1.4514815357347903,0.010890937057578917,1.8961166734186001
"cast_in_row=Low, As_=Medium chemistry value, Zn_=Low chemistry value",Al_=Low chemistry value,0.03501360032409283,0.5162116040955631,1.3828868693282534,0.009694392295817228,1.2954310484645957
"Al_=Low chemistry value, Mg_=Low chemistry value, As_=Medium chemistry value, cast_in_row=Low",Zn_=Low chemistry value,0.03478210544591701,0.974068071312804,1.904596831980756,0.01651991742697335,18.84047832629214
"Al_=Low chemistry value, As_=Medium chemistry value, cast_in_row=Low, Zn_=Low chemistry value",Mg_=Low chemistry value,0.03478210544591701,0.9933884297520662,2.438175948534936,0.020516479756837,89.62606342959782
"cast_in_row=Low, Mg_=Low chemistry value, As_=Medium chemistry value, Zn_=Low chemistry value",Al_=Low chemistry value,0.03478210544591701,0.6790960451977401,1.819240397670039,0.015663078905794225,1.9529659873704872
"Al_=Low chemistry value, As_=Medium chemistry value, cast_in_row=Low","Mg_=Low chemistry value, Zn_=Low chemistry value",0.03478210544591701,0.7374233128834357,1.9828723036590234,0.01724083191976352,2.3920763305681962
"Mg_=Low chemistry value, As_=Medium chemistry value, cast_in_row=Low","Al_=Low chemistry value, Zn_=Low chemistry value",0.03478210544591701,0.638682252922423,2.5736452071470493,0.02126738113608339,2.0808208195599556
"cast_in_row=Low, As_=Medium chemistry value, Zn_=Low chemistry value","Al_=Low chemistry value, Mg_=Low chemistry value",0.03478210544591701,0.5127986348122867,2.0151575189723676,0.017521863941990217,1.5302281734739913
"workpiece_weight_tonn=Medium, Mg_=Low chemistry value, cast_in_row=Low",Zn_=Low chemistry value,0.0460096070374443,0.9509569377990431,1.859407596269058,0.021265378214369905,9.962060247953609
"workpiece_weight_tonn=Medium, cast_in_row=Low, Zn_=Low chemistry value",Mg_=Low chemistry value,0.0460096070374443,0.7471804511278195,1.8338822464542035,0.020920969461938294,2.3438417521666604
"As_=Medium chemistry value, cast_in_row=Low",Zn_=Low chemistry value,0.06782799930551536,0.5395948434622467,1.0550706461677222,0.0035403617412598787,1.0611739105272295
"Mg_=Low chemistry value, As_=Medium chemistry value, cast_in_row=Low",Zn_=Low chemistry value,0.051218241796400256,0.9404888416578108,1.838939311418503,0.023366185190523456,8.209719891197397
"cast_in_row=Low, As_=Medium chemistry value, Zn_=Low chemistry value",Mg_=Low chemistry value,0.051218241796400256,0.7551194539249148,1.8533677619841764,0.02358301318879402,2.419828867209659
"As_=Low chemistry value, cast_in_row=Low",Zn_=Low chemistry value,0.060535910642977024,0.5040963855421687,0.9856604555599336,-0.0008806860171657535,0.9852114930120437
"Mg_=Low chemistry value, As_=Low chemistry value, cast_in_row=Low",Zn_=Low chemistry value,0.04421552173158169,0.8507795100222718,1.6635305141648562,0.01763619459866207,3.274147809479717
"cast_in_row=Low, As_=Low chemistry value, Zn_=Low chemistry value",Mg_=Low chemistry value,0.04421552173158169,0.7304015296367113,1.792700004345559,0.01955131599475906,2.1979687555795815
"Mg_=Medium chemistry value, Zn_=Low chemistry value",Mo_=Medium chemistry value,0.0706059378436252,0.5242801890846583,1.5627112967386254,0.025424247539741415,1.3968433362594328
"Mo_=Medium chemistry value, cast_in_row=Low",Zn_=Low chemistry value,0.059841426008449564,0.510365251727542,0.9979179794726941,-0.00012485101971876356,0.997825301643427
"Al_=Low chemistry value, Mo_=Medium chemistry value",Zn_=Low chemistry value,0.045662364720180565,0.5093608779857973,0.9959541259156491,-0.0001854946661139778,0.9957826811371272
"Mg_=Low chemistry value, Mo_=Medium chemistry value",Zn_=Low chemistry value,0.08021297528792175,0.8999999999999999,1.7597714156387911,0.03463150114015313,4.885699403900684
"Mo_=Medium chemistry value, Zn_=Low chemistry value",Mg_=Low chemistry value,0.08021297528792175,0.5284025924513915,1.2969131242851697,0.018363824573117006,1.2565145713814785
"Mg_=Low chemistry value, Mo_=Medium chemistry value, Zn_=Low chemistry value",Ca_=Low chemistry value,0.04328954221887841,0.5396825396825398,1.2501909911750375,0.008663199104542607,1.2346260459676985
"Ca_=Low chemistry value, Mo_=Medium chemistry value, Zn_=Low chemistry value",Mg_=Low chemistry value,0.04328954221887841,0.9432534678436318,2.315124527112232,0.024590961770216507,10.442382853946036
"Mg_=Low chemistry value, Mo_=Medium chemistry value, Ca_=Low chemistry value",Zn_=Low chemistry value,0.04328954221887841,0.893667861409797,1.7473901750933443,0.018515715035967804,4.594753259623463
"Al_=Low chemistry value, Mg_=Low chemistry value, Mo_=Medium chemistry value",Zn_=Low chemistry value,0.042305688986631174,0.9126092384519352,1.784426279417335,0.01859740275782425,5.5906360321777955
"Al_=Low chemistry value, Mo_=Medium chemistry value, Zn_=Low chemistry value",Mg_=Low chemistry value,0.042305688986631174,0.9264892268694551,2.2739783169143912,0.023701426724343357,8.060981937412578
"Mg_=Low chemistry value, Mo_=Medium chemistry value, Zn_=Low chemistry value",Al_=Low chemistry value,0.042305688986631174,0.5274170274170275,1.4129052429052429,0.01236334911701515,1.3261470372410757
"cast_in_row=Low, Mo_=Medium chemistry value, Zn_=Low chemistry value",Mg_=Low chemistry value,0.032814398981422535,0.5483558994197292,1.3458865889308949,0.00843314780372215,1.3120264687377197
"Mg_=Low chemistry value, Mo_=Medium chemistry value, cast_in_row=Low",Zn_=Low chemistry value,0.032814398981422535,0.8859374999999999,1.7322749872694352,0.013871448686245968,4.283352902049916
"Nb_=Low chemistry value, Mg_=Low chemistry value, Mo_=Medium chemistry value",Zn_=Low chemistry value,0.030210081601944556,0.81055900621118,1.5848872997989114,0.011148737867423132,2.579008537796756
"Nb_=Low chemistry value, Mo_=Medium chemistry value, Zn_=Low chemistry value",Mg_=Low chemistry value,0.030210081601944556,0.672680412371134,1.6510290973523896,0.011912353445372507,1.8103683274905178
"Mg_=Low chemistry value, As_=Medium chemistry value, Mo_=Medium chemistry value",Zn_=Low chemistry value,0.03246715666415881,0.8890649762282093,1.7383901464577605,0.01379059160750816,4.404109034087627
